Sending Node,Packet Type, Channel Access Delay
RSUExampleScenario.node[3], ,0.000007060456
RSUExampleScenario.node[2], ,0.000000753936
RSUExampleScenario.node[0], ,0.000010339022
RSUExampleScenario.node[4], ,0.000009390543
RSUExampleScenario.node[6], ,0.000005212959
RSUExampleScenario.node[1], ,0.000000783184
RSUExampleScenario.node[5], ,0.000005686721
RSUExampleScenario.node[3], ,0.000006256958
RSUExampleScenario.node[2], ,0.00001295081
RSUExampleScenario.node[0], ,0.000009528945
RSUExampleScenario.node[4], ,0.000008574589
RSUExampleScenario.node[6], ,0.000004391716
RSUExampleScenario.node[1], ,0.000012955399
RSUExampleScenario.node[5], ,0.000004861063
RSUExampleScenario.node[3], ,0.000005432879
RSUExampleScenario.node[2], ,0.000012127086
RSUExampleScenario.node[0], ,0.000008698297
RSUExampleScenario.node[4], ,0.000007738019
RSUExampleScenario.node[6], ,0.000003549747
RSUExampleScenario.node[1], ,0.000012106835
RSUExampleScenario.node[5], ,0.000004014605
RSUExampleScenario.node[3], ,0.000004588035
RSUExampleScenario.node[2], ,0.000011282498
RSUExampleScenario.node[0], ,0.000007846788
RSUExampleScenario.node[4], ,0.000006880498
RSUExampleScenario.node[6], ,0.00000268675
RSUExampleScenario.node[1], ,0.000011237217
RSUExampleScenario.node[5], ,0.000003147031
RSUExampleScenario.node[3], ,0.000003721967
RSUExampleScenario.node[2], ,0.000010416764
RSUExampleScenario.node[0], ,0.000006974066
RSUExampleScenario.node[4], ,0.000006001718
RSUExampleScenario.node[6], ,0.000001802536
RSUExampleScenario.node[1], ,0.000010346435
RSUExampleScenario.node[5], ,0.000002258279
RSUExampleScenario.node[3], ,0.000002834771
RSUExampleScenario.node[2], ,0.000009529854
RSUExampleScenario.node[0], ,0.000006080177
RSUExampleScenario.node[4], ,0.000005101749
RSUExampleScenario.node[6], ,0.000000897073
RSUExampleScenario.node[1], ,0.000009434392
RSUExampleScenario.node[5], ,0.000001348231
RSUExampleScenario.node[3], ,0.000001926267
RSUExampleScenario.node[2], ,0.0000086216
RSUExampleScenario.node[0], ,0.000005164948
RSUExampleScenario.node[4], ,0.000004180363
RSUExampleScenario.node[6], ,0.00001297009
RSUExampleScenario.node[1], ,0.000008500791
RSUExampleScenario.node[5], ,0.00000041655
RSUExampleScenario.node[3], ,0.00000099608
RSUExampleScenario.node[2], ,0.000007691683
RSUExampleScenario.node[0], ,0.000004228071
RSUExampleScenario.node[4], ,0.000003237305
RSUExampleScenario.node[6], ,0.00001202143
RSUExampleScenario.node[1], ,0.000007545595
RSUExampleScenario.node[5], ,0.000012463212
RSUExampleScenario.node[3], ,0.000000044157
RSUExampleScenario.node[2], ,0.000006740036
RSUExampleScenario.node[0], ,0.000003269438
RSUExampleScenario.node[4], ,0.000002272386
RSUExampleScenario.node[6], ,0.000011050793
RSUExampleScenario.node[1], ,0.000006568373
RSUExampleScenario.node[5], ,0.000011487867
RSUExampleScenario.node[3], ,0.000012070244
RSUExampleScenario.node[2], ,0.000005766345
RSUExampleScenario.node[0], ,0.000002288836
RSUExampleScenario.node[4], ,0.000001285535
RSUExampleScenario.node[6], ,0.000010058261
RSUExampleScenario.node[1], ,0.000005569276
RSUExampleScenario.node[5], ,0.000010490571
RSUExampleScenario.node[3], ,0.000011074283
RSUExampleScenario.node[2], ,0.000004770676
RSUExampleScenario.node[0], ,0.000001286209
RSUExampleScenario.node[4], ,0.000000276618
RSUExampleScenario.node[6], ,0.00000904365
RSUExampleScenario.node[1], ,0.000004548129
RSUExampleScenario.node[5], ,0.000009471181
RSUExampleScenario.node[3], ,0.000010056208
RSUExampleScenario.node[2], ,0.000003752854
RSUExampleScenario.node[0], ,0.00000026143
RSUExampleScenario.node[4], ,0.000012245497
RSUExampleScenario.node[6], ,0.000008006752
RSUExampleScenario.node[1], ,0.000003504648
RSUExampleScenario.node[5], ,0.000008429415
RSUExampleScenario.node[3], ,0.000009015709
RSUExampleScenario.node[2], ,0.000002712664
RSUExampleScenario.node[0], ,0.000012214211
RSUExampleScenario.node[4], ,0.000011191852
RSUExampleScenario.node[6], ,0.000006947216
RSUExampleScenario.node[1], ,0.00000243848
RSUExampleScenario.node[7], ,0.000001266678
RSUExampleScenario.node[5], ,0.000001416543
RSUExampleScenario.node[3], ,0.000002004113
RSUExampleScenario.node[2], ,0.000008701278
RSUExampleScenario.node[0], ,0.000005195821
RSUExampleScenario.node[4], ,0.000004167024
RSUExampleScenario.node[6], ,0.000012916547
RSUExampleScenario.node[1], ,0.000008401222
RSUExampleScenario.node[7], ,0.000007231953
RSUExampleScenario.node[5], ,0.000007382734
RSUExampleScenario.node[3], ,0.00000797154
RSUExampleScenario.node[2], ,0.000001668928
RSUExampleScenario.node[0], ,0.000011156456
RSUExampleScenario.node[4], ,0.000010121179
RSUExampleScenario.node[6], ,0.000005864759
RSUExampleScenario.node[1], ,0.000001342798
RSUExampleScenario.node[7], ,0.000000176049
RSUExampleScenario.node[5], ,0.000000327758
RSUExampleScenario.node[3], ,0.000000917774
RSUExampleScenario.node[2], ,0.000007615402
RSUExampleScenario.node[0], ,0.000004095946
RSUExampleScenario.node[4], ,0.000003054189
RSUExampleScenario.node[6], ,0.000011791858
RSUExampleScenario.node[1], ,0.00000726334
RSUExampleScenario.node[7], ,0.000006099076
RSUExampleScenario.node[5], ,0.000006251762
