Simulation Time,Sender,Packet Type,Number of Vehicles
50.707261706889,node[11],bsm,38
50.71057190788,node[9],bsm,38
50.711859208345,node[27],bsm,38
50.714640235342,node[17],bsm,38
50.719971715496,node[14],bsm,38
50.722355413251,node[7],bsm,38
50.724178230832,node[15],bsm,38
50.727656027861,node[8],bsm,38
50.729079207755,node[35],bsm,38
50.729356372287,node[37],bsm,38
50.732898134552,node[25],bsm,38
50.7332562892,node[5],bsm,38
50.733295454853,node[36],bsm,38
50.735768734734,node[21],bsm,38
50.736483687814,node[24],bsm,38
50.736530668708,node[20],bsm,38
50.738236613595,node[13],bsm,38
50.740425794269,node[3],bsm,38
50.743884148146,node[2],bsm,38
50.74645211387,node[33],bsm,38
50.74821604914,node[19],bsm,38
50.752683912776,node[0],bsm,38
50.753095359216,node[18],bsm,38
50.758241117792,node[10],bsm,38
50.763327301783,node[4],bsm,38
50.771010440146,node[23],bsm,38
50.77311038503,node[29],bsm,38
50.775352104963,node[6],bsm,38
50.777095146198,node[22],bsm,38
50.778679928021,node[34],bsm,38
50.78122226554,node[32],bsm,38
50.783321346389,node[26],bsm,38
50.786347512552,node[12],bsm,38
50.790770262247,node[16],bsm,38
50.791461121896,node[30],bsm,38
50.796303538559,node[28],bsm,38
50.800887396256,node[31],bsm,38
50.801898016571,node[1],bsm,38
50.807261706889,node[11],bsm,38
50.81057190788,node[9],bsm,38
50.811859208345,node[27],bsm,38
50.814640235342,node[17],bsm,38
50.819971715496,node[14],bsm,38
50.822355413251,node[7],bsm,38
50.824178230832,node[15],bsm,38
50.827656027861,node[8],bsm,38
50.829079207755,node[35],bsm,38
50.829356372287,node[37],bsm,38
50.832898134552,node[25],bsm,38
50.8332562892,node[5],bsm,38
50.833295454853,node[36],bsm,38
50.835768734734,node[21],bsm,38
50.836483687814,node[24],bsm,38
50.836530668708,node[20],bsm,38
50.838236613595,node[13],bsm,38
50.840425794269,node[3],bsm,38
50.843884148146,node[2],bsm,38
50.84645211387,node[33],bsm,38
50.84821604914,node[19],bsm,38
50.852683912776,node[0],bsm,38
50.853095359216,node[18],bsm,38
50.858241117792,node[10],bsm,38
50.863327301783,node[4],bsm,38
50.871010440146,node[23],bsm,38
50.87311038503,node[29],bsm,38
50.875352104963,node[6],bsm,38
50.877095146198,node[22],bsm,38
50.878679928021,node[34],bsm,38
50.88122226554,node[32],bsm,38
50.883321346389,node[26],bsm,38
50.886347512552,node[12],bsm,38
50.890770262247,node[16],bsm,38
50.891461121896,node[30],bsm,38
50.896303538559,node[28],bsm,38
50.900887396256,node[31],bsm,38
50.901898016571,node[1],bsm,38
50.907261706889,node[11],bsm,38
50.91057190788,node[9],bsm,38
50.911859208345,node[27],bsm,38
50.914640235342,node[17],bsm,38
50.919971715496,node[14],bsm,38
50.922355413251,node[7],bsm,38
50.924178230832,node[15],bsm,38
50.927656027861,node[8],bsm,38
50.929079207755,node[35],bsm,38
50.929356372287,node[37],bsm,38
50.932898134552,node[25],bsm,38
50.9332562892,node[5],bsm,38
50.933295454853,node[36],bsm,38
50.935768734734,node[21],bsm,38
50.936483687814,node[24],bsm,38
50.936530668708,node[20],bsm,38
50.938236613595,node[13],bsm,38
50.940425794269,node[3],bsm,38
50.943884148146,node[2],bsm,38
50.94645211387,node[33],bsm,38
50.94821604914,node[19],bsm,38
50.952683912776,node[0],bsm,38
50.953095359216,node[18],bsm,38
50.958241117792,node[10],bsm,38
50.963327301783,node[4],bsm,38
50.971010440146,node[23],bsm,38
50.97311038503,node[29],bsm,38
50.975352104963,node[6],bsm,38
50.977095146198,node[22],bsm,38
50.978679928021,node[34],bsm,38
50.98122226554,node[32],bsm,38
50.983321346389,node[26],bsm,38
50.986347512552,node[12],bsm,38
50.990770262247,node[16],bsm,38
50.991461121896,node[30],bsm,38
50.996303538559,node[28],bsm,38
51.000887396256,node[31],bsm,38
51.001898016571,node[1],bsm,38
51.007261706889,node[11],bsm,38
51.01057190788,node[9],bsm,38
51.011859208345,node[27],bsm,38
51.014640235342,node[17],bsm,38
51.019971715496,node[14],bsm,38
51.022355413251,node[7],bsm,38
51.024178230832,node[15],bsm,38
51.027656027861,node[8],bsm,38
51.029079207755,node[35],bsm,38
51.029356372287,node[37],bsm,38
51.032898134552,node[25],bsm,38
51.0332562892,node[5],bsm,38
51.033295454853,node[36],bsm,38
51.035768734734,node[21],bsm,38
51.036483687814,node[24],bsm,38
51.036530668708,node[20],bsm,38
51.038236613595,node[13],bsm,38
51.040425794269,node[3],bsm,38
51.043884148146,node[2],bsm,38
51.04645211387,node[33],bsm,38
51.04821604914,node[19],bsm,38
51.052683912776,node[0],bsm,38
51.053095359216,node[18],bsm,38
51.058241117792,node[10],bsm,38
51.063327301783,node[4],bsm,38
51.071010440146,node[23],bsm,38
51.07311038503,node[29],bsm,38
51.075352104963,node[6],bsm,38
51.077095146198,node[22],bsm,38
51.078679928021,node[34],bsm,38
51.08122226554,node[32],bsm,38
51.083321346389,node[26],bsm,38
51.086347512552,node[12],bsm,38
51.090770262247,node[16],bsm,38
51.091461121896,node[30],bsm,38
51.096303538559,node[28],bsm,38
51.100887396256,node[31],bsm,38
51.101898016571,node[1],bsm,38
51.107261706889,node[11],bsm,38
51.11057190788,node[9],bsm,38
51.111859208345,node[27],bsm,38
51.114640235342,node[17],bsm,38
51.119971715496,node[14],bsm,38
51.122355413251,node[7],bsm,38
51.124178230832,node[15],bsm,38
51.127656027861,node[8],bsm,38
51.129079207755,node[35],bsm,38
51.129356372287,node[37],bsm,38
51.132898134552,node[25],bsm,38
51.1332562892,node[5],bsm,38
51.133295454853,node[36],bsm,38
51.135768734734,node[21],bsm,38
51.136483687814,node[24],bsm,38
51.136530668708,node[20],bsm,38
51.138236613595,node[13],bsm,38
51.140425794269,node[3],bsm,38
51.143884148146,node[2],bsm,38
51.14645211387,node[33],bsm,38
51.14821604914,node[19],bsm,38
51.152683912776,node[0],bsm,38
51.153095359216,node[18],bsm,38
51.158241117792,node[10],bsm,38
51.163327301783,node[4],bsm,38
51.171010440146,node[23],bsm,38
51.17311038503,node[29],bsm,38
51.175352104963,node[6],bsm,38
51.177095146198,node[22],bsm,38
51.178679928021,node[34],bsm,38
51.18122226554,node[32],bsm,38
51.183321346389,node[26],bsm,38
51.186347512552,node[12],bsm,38
51.190770262247,node[16],bsm,38
51.191461121896,node[30],bsm,38
51.196303538559,node[28],bsm,38
51.200887396256,node[31],bsm,38
51.201898016571,node[1],bsm,38
51.207261706889,node[11],bsm,38
51.21057190788,node[9],bsm,38
51.211859208345,node[27],bsm,38
51.214640235342,node[17],bsm,38
51.219971715496,node[14],bsm,38
51.222355413251,node[7],bsm,38
51.224178230832,node[15],bsm,38
51.227656027861,node[8],bsm,38
51.229079207755,node[35],bsm,38
51.229356372287,node[37],bsm,38
51.232898134552,node[25],bsm,38
51.2332562892,node[5],bsm,38
51.233295454853,node[36],bsm,38
51.235768734734,node[21],bsm,38
51.236483687814,node[24],bsm,38
51.236530668708,node[20],bsm,38
51.238236613595,node[13],bsm,38
51.240425794269,node[3],bsm,38
51.243884148146,node[2],bsm,38
51.24645211387,node[33],bsm,38
51.24821604914,node[19],bsm,38
51.252683912776,node[0],bsm,38
51.253095359216,node[18],bsm,38
51.258241117792,node[10],bsm,38
51.263327301783,node[4],bsm,38
51.271010440146,node[23],bsm,38
51.27311038503,node[29],bsm,38
51.275352104963,node[6],bsm,38
51.277095146198,node[22],bsm,38
51.278679928021,node[34],bsm,38
51.28122226554,node[32],bsm,38
51.283321346389,node[26],bsm,38
51.286347512552,node[12],bsm,38
51.290770262247,node[16],bsm,38
51.291461121896,node[30],bsm,38
51.296303538559,node[28],bsm,38
51.300887396256,node[31],bsm,38
51.301898016571,node[1],bsm,38
51.307261706889,node[11],bsm,38
51.31057190788,node[9],bsm,38
51.311859208345,node[27],bsm,38
51.314640235342,node[17],bsm,38
51.319971715496,node[14],bsm,38
51.322355413251,node[7],bsm,38
51.324178230832,node[15],bsm,38
51.327656027861,node[8],bsm,38
51.329079207755,node[35],bsm,38
51.329356372287,node[37],bsm,38
51.332898134552,node[25],bsm,38
51.3332562892,node[5],bsm,38
51.333295454853,node[36],bsm,38
51.335768734734,node[21],bsm,38
51.336483687814,node[24],bsm,38
51.336530668708,node[20],bsm,38
51.338236613595,node[13],bsm,38
51.340425794269,node[3],bsm,38
51.343884148146,node[2],bsm,38
51.34645211387,node[33],bsm,38
51.34821604914,node[19],bsm,38
51.352683912776,node[0],bsm,38
51.353095359216,node[18],bsm,38
51.358241117792,node[10],bsm,38
51.363327301783,node[4],bsm,38
51.371010440146,node[23],bsm,38
51.37311038503,node[29],bsm,38
51.375352104963,node[6],bsm,38
51.377095146198,node[22],bsm,38
51.378679928021,node[34],bsm,38
51.38122226554,node[32],bsm,38
51.383321346389,node[26],bsm,38
51.386347512552,node[12],bsm,38
51.390770262247,node[16],bsm,38
51.391461121896,node[30],bsm,38
51.396303538559,node[28],bsm,38
51.400887396256,node[31],bsm,38
51.401898016571,node[1],bsm,38
51.407261706889,node[11],bsm,38
51.41057190788,node[9],bsm,38
51.411859208345,node[27],bsm,38
51.414640235342,node[17],bsm,38
51.419971715496,node[14],bsm,38
51.422355413251,node[7],bsm,38
51.424178230832,node[15],bsm,38
51.427656027861,node[8],bsm,38
51.429079207755,node[35],bsm,38
51.429356372287,node[37],bsm,38
51.432898134552,node[25],bsm,38
51.4332562892,node[5],bsm,38
51.433295454853,node[36],bsm,38
51.435768734734,node[21],bsm,38
51.436483687814,node[24],bsm,38
51.436530668708,node[20],bsm,38
51.438236613595,node[13],bsm,38
51.440425794269,node[3],bsm,38
51.443884148146,node[2],bsm,38
51.44645211387,node[33],bsm,38
51.44821604914,node[19],bsm,38
51.452683912776,node[0],bsm,38
51.453095359216,node[18],bsm,38
51.458241117792,node[10],bsm,38
51.463327301783,node[4],bsm,38
51.471010440146,node[23],bsm,38
51.47311038503,node[29],bsm,38
51.475352104963,node[6],bsm,38
51.477095146198,node[22],bsm,38
51.478679928021,node[34],bsm,38
51.48122226554,node[32],bsm,38
51.483321346389,node[26],bsm,38
51.486347512552,node[12],bsm,38
51.490770262247,node[16],bsm,38
51.491461121896,node[30],bsm,38
51.496303538559,node[28],bsm,38
51.500887396256,node[31],bsm,38
51.501898016571,node[1],bsm,38
51.507261706889,node[11],bsm,38
51.51057190788,node[9],bsm,38
51.511859208345,node[27],bsm,38
51.514640235342,node[17],bsm,38
51.519971715496,node[14],bsm,38
51.522355413251,node[7],bsm,38
51.524178230832,node[15],bsm,38
51.527656027861,node[8],bsm,38
51.529079207755,node[35],bsm,38
51.529356372287,node[37],bsm,38
51.532898134552,node[25],bsm,38
51.5332562892,node[5],bsm,38
51.533295454853,node[36],bsm,38
51.535768734734,node[21],bsm,38
51.536483687814,node[24],bsm,38
51.536530668708,node[20],bsm,38
51.538236613595,node[13],bsm,38
51.540425794269,node[3],bsm,38
51.543884148146,node[2],bsm,38
51.54645211387,node[33],bsm,38
51.54821604914,node[19],bsm,38
51.552683912776,node[0],bsm,38
51.553095359216,node[18],bsm,38
51.558241117792,node[10],bsm,38
51.563327301783,node[4],bsm,38
51.571010440146,node[23],bsm,38
51.57311038503,node[29],bsm,38
51.575352104963,node[6],bsm,38
51.577095146198,node[22],bsm,38
51.578679928021,node[34],bsm,38
51.58122226554,node[32],bsm,38
51.583321346389,node[26],bsm,38
51.586347512552,node[12],bsm,38
51.590770262247,node[16],bsm,38
51.591461121896,node[30],bsm,38
51.596303538559,node[28],bsm,38
51.600887396256,node[31],bsm,38
51.601898016571,node[1],bsm,38
51.607261706889,node[11],bsm,38
51.61057190788,node[9],bsm,38
51.611859208345,node[27],bsm,38
51.614640235342,node[17],bsm,38
51.619971715496,node[14],bsm,38
51.622355413251,node[7],bsm,38
51.624178230832,node[15],bsm,38
51.627656027861,node[8],bsm,38
51.629079207755,node[35],bsm,38
51.629356372287,node[37],bsm,38
51.632898134552,node[25],bsm,38
51.6332562892,node[5],bsm,38
51.633295454853,node[36],bsm,38
51.635768734734,node[21],bsm,38
51.636483687814,node[24],bsm,38
51.636530668708,node[20],bsm,38
51.638236613595,node[13],bsm,38
51.640425794269,node[3],bsm,38
51.643884148146,node[2],bsm,38
51.64645211387,node[33],bsm,38
51.64821604914,node[19],bsm,38
51.652683912776,node[0],bsm,38
51.653095359216,node[18],bsm,38
51.658241117792,node[10],bsm,38
51.663327301783,node[4],bsm,38
51.671010440146,node[23],bsm,38
51.67311038503,node[29],bsm,38
51.675352104963,node[6],bsm,38
51.677095146198,node[22],bsm,38
51.678679928021,node[34],bsm,38
51.68122226554,node[32],bsm,38
51.683321346389,node[26],bsm,38
51.686347512552,node[12],bsm,38
51.690770262247,node[16],bsm,38
51.691461121896,node[30],bsm,38
51.696303538559,node[28],bsm,38
51.700887396256,node[31],bsm,38
51.701898016571,node[1],bsm,38
51.707261706889,node[11],bsm,38
51.71057190788,node[9],bsm,38
51.711859208345,node[27],bsm,38
51.714640235342,node[17],bsm,38
51.719971715496,node[14],bsm,38
51.722355413251,node[7],bsm,38
51.724178230832,node[15],bsm,38
51.727656027861,node[8],bsm,38
51.729079207755,node[35],bsm,38
51.729356372287,node[37],bsm,38
51.732898134552,node[25],bsm,38
51.7332562892,node[5],bsm,38
51.733295454853,node[36],bsm,38
51.735768734734,node[21],bsm,38
51.736483687814,node[24],bsm,38
51.736530668708,node[20],bsm,38
51.738236613595,node[13],bsm,38
51.740425794269,node[3],bsm,38
51.743884148146,node[2],bsm,38
51.74645211387,node[33],bsm,38
51.74821604914,node[19],bsm,38
51.752683912776,node[0],bsm,38
51.753095359216,node[18],bsm,38
51.758241117792,node[10],bsm,38
51.763327301783,node[4],bsm,38
51.771010440146,node[23],bsm,38
51.77311038503,node[29],bsm,38
51.775352104963,node[6],bsm,38
51.777095146198,node[22],bsm,38
51.778679928021,node[34],bsm,38
51.78122226554,node[32],bsm,38
51.783321346389,node[26],bsm,38
51.786347512552,node[12],bsm,38
51.790770262247,node[16],bsm,38
51.791461121896,node[30],bsm,38
51.796303538559,node[28],bsm,38
51.800887396256,node[31],bsm,38
51.801898016571,node[1],bsm,38
51.807261706889,node[11],bsm,38
51.81057190788,node[9],bsm,38
51.811859208345,node[27],bsm,38
51.814640235342,node[17],bsm,38
51.819971715496,node[14],bsm,38
51.822355413251,node[7],bsm,38
51.824178230832,node[15],bsm,38
51.827656027861,node[8],bsm,38
51.829079207755,node[35],bsm,38
51.829356372287,node[37],bsm,38
51.832898134552,node[25],bsm,38
51.8332562892,node[5],bsm,38
51.833295454853,node[36],bsm,38
51.835768734734,node[21],bsm,38
51.836483687814,node[24],bsm,38
51.836530668708,node[20],bsm,38
51.838236613595,node[13],bsm,38
51.840425794269,node[3],bsm,38
51.843884148146,node[2],bsm,38
51.84645211387,node[33],bsm,38
51.84821604914,node[19],bsm,38
51.852683912776,node[0],bsm,38
51.853095359216,node[18],bsm,38
51.858241117792,node[10],bsm,38
51.863327301783,node[4],bsm,38
51.871010440146,node[23],bsm,38
51.87311038503,node[29],bsm,38
51.875352104963,node[6],bsm,38
51.877095146198,node[22],bsm,38
51.878679928021,node[34],bsm,38
51.88122226554,node[32],bsm,38
51.883321346389,node[26],bsm,38
51.886347512552,node[12],bsm,38
51.890770262247,node[16],bsm,38
51.891461121896,node[30],bsm,38
51.896303538559,node[28],bsm,38
51.900887396256,node[31],bsm,38
51.901898016571,node[1],bsm,38
51.907261706889,node[11],bsm,38
51.91057190788,node[9],bsm,38
51.911859208345,node[27],bsm,38
51.914640235342,node[17],bsm,38
51.919971715496,node[14],bsm,38
51.922355413251,node[7],bsm,38
51.924178230832,node[15],bsm,38
51.927656027861,node[8],bsm,38
51.929079207755,node[35],bsm,38
51.929356372287,node[37],bsm,38
51.932898134552,node[25],bsm,38
51.9332562892,node[5],bsm,38
51.933295454853,node[36],bsm,38
51.935768734734,node[21],bsm,38
51.936483687814,node[24],bsm,38
51.936530668708,node[20],bsm,38
51.938236613595,node[13],bsm,38
51.940425794269,node[3],bsm,38
51.943884148146,node[2],bsm,38
51.94645211387,node[33],bsm,38
51.94821604914,node[19],bsm,38
51.952683912776,node[0],bsm,38
51.953095359216,node[18],bsm,38
51.958241117792,node[10],bsm,38
51.963327301783,node[4],bsm,38
51.971010440146,node[23],bsm,38
51.97311038503,node[29],bsm,38
51.975352104963,node[6],bsm,38
51.977095146198,node[22],bsm,38
51.978679928021,node[34],bsm,38
51.98122226554,node[32],bsm,38
51.983321346389,node[26],bsm,38
51.986347512552,node[12],bsm,38
51.990770262247,node[16],bsm,38
51.991461121896,node[30],bsm,38
51.996303538559,node[28],bsm,38
52.000887396256,node[31],bsm,38
52.001898016571,node[1],bsm,38
52.007261706889,node[11],bsm,38
52.01057190788,node[9],bsm,38
52.011859208345,node[27],bsm,38
52.014640235342,node[17],bsm,38
52.019971715496,node[14],bsm,38
52.022355413251,node[7],bsm,38
52.024178230832,node[15],bsm,38
52.027656027861,node[8],bsm,38
52.029079207755,node[35],bsm,38
52.029356372287,node[37],bsm,38
52.032898134552,node[25],bsm,38
52.0332562892,node[5],bsm,38
52.033295454853,node[36],bsm,38
52.035768734734,node[21],bsm,38
52.036483687814,node[24],bsm,38
52.036530668708,node[20],bsm,38
52.038236613595,node[13],bsm,38
52.040425794269,node[3],bsm,38
52.043884148146,node[2],bsm,38
52.04645211387,node[33],bsm,38
52.04821604914,node[19],bsm,38
52.052683912776,node[0],bsm,38
52.053095359216,node[18],bsm,38
52.058241117792,node[10],bsm,38
52.063327301783,node[4],bsm,38
52.071010440146,node[23],bsm,38
52.07311038503,node[29],bsm,38
52.075352104963,node[6],bsm,38
52.077095146198,node[22],bsm,38
52.078679928021,node[34],bsm,38
52.08122226554,node[32],bsm,38
52.083321346389,node[26],bsm,38
52.086347512552,node[12],bsm,38
52.090770262247,node[16],bsm,38
52.091461121896,node[30],bsm,38
52.096303538559,node[28],bsm,38
52.100887396256,node[31],bsm,38
52.101898016571,node[1],bsm,38
52.107261706889,node[11],bsm,38
52.11057190788,node[9],bsm,38
52.111859208345,node[27],bsm,38
52.114640235342,node[17],bsm,38
52.119971715496,node[14],bsm,38
52.122355413251,node[7],bsm,38
52.124178230832,node[15],bsm,38
52.127656027861,node[8],bsm,38
52.129079207755,node[35],bsm,38
52.129356372287,node[37],bsm,38
52.132898134552,node[25],bsm,38
52.1332562892,node[5],bsm,38
52.133295454853,node[36],bsm,38
52.135768734734,node[21],bsm,38
52.136483687814,node[24],bsm,38
52.136530668708,node[20],bsm,38
52.138236613595,node[13],bsm,38
52.140425794269,node[3],bsm,38
52.143884148146,node[2],bsm,38
52.14645211387,node[33],bsm,38
52.14821604914,node[19],bsm,38
52.152683912776,node[0],bsm,38
52.153095359216,node[18],bsm,38
52.158241117792,node[10],bsm,38
52.163327301783,node[4],bsm,38
52.171010440146,node[23],bsm,38
52.17311038503,node[29],bsm,38
52.175352104963,node[6],bsm,38
52.177095146198,node[22],bsm,38
52.178679928021,node[34],bsm,38
52.18122226554,node[32],bsm,38
52.183321346389,node[26],bsm,38
52.186347512552,node[12],bsm,38
52.190770262247,node[16],bsm,38
52.191461121896,node[30],bsm,38
52.196303538559,node[28],bsm,38
52.200887396256,node[31],bsm,38
52.201898016571,node[1],bsm,38
52.207261706889,node[11],bsm,38
52.21057190788,node[9],bsm,38
52.211859208345,node[27],bsm,38
52.214640235342,node[17],bsm,38
52.219971715496,node[14],bsm,38
52.222355413251,node[7],bsm,38
52.224178230832,node[15],bsm,38
52.227656027861,node[8],bsm,38
52.229079207755,node[35],bsm,38
52.229356372287,node[37],bsm,38
52.232898134552,node[25],bsm,38
52.2332562892,node[5],bsm,38
52.233295454853,node[36],bsm,38
52.235768734734,node[21],bsm,38
52.236483687814,node[24],bsm,38
52.236530668708,node[20],bsm,38
52.238236613595,node[13],bsm,38
52.240425794269,node[3],bsm,38
52.243884148146,node[2],bsm,38
52.24645211387,node[33],bsm,38
52.24821604914,node[19],bsm,38
52.252683912776,node[0],bsm,38
52.253095359216,node[18],bsm,38
52.258241117792,node[10],bsm,38
52.263327301783,node[4],bsm,38
52.271010440146,node[23],bsm,38
52.27311038503,node[29],bsm,38
52.275352104963,node[6],bsm,38
52.277095146198,node[22],bsm,38
52.278679928021,node[34],bsm,38
52.28122226554,node[32],bsm,38
52.283321346389,node[26],bsm,38
52.286347512552,node[12],bsm,38
52.290770262247,node[16],bsm,38
52.291461121896,node[30],bsm,38
52.296303538559,node[28],bsm,38
52.300887396256,node[31],bsm,38
52.301898016571,node[1],bsm,38
52.307261706889,node[11],bsm,38
52.31057190788,node[9],bsm,38
52.311859208345,node[27],bsm,38
52.314640235342,node[17],bsm,38
52.319971715496,node[14],bsm,38
52.322355413251,node[7],bsm,38
52.324178230832,node[15],bsm,38
52.327656027861,node[8],bsm,38
52.329079207755,node[35],bsm,38
52.329356372287,node[37],bsm,38
52.332898134552,node[25],bsm,38
52.3332562892,node[5],bsm,38
52.333295454853,node[36],bsm,38
52.335768734734,node[21],bsm,38
52.336483687814,node[24],bsm,38
52.336530668708,node[20],bsm,38
52.338236613595,node[13],bsm,38
52.340425794269,node[3],bsm,38
52.343884148146,node[2],bsm,38
52.34645211387,node[33],bsm,38
52.34821604914,node[19],bsm,38
52.352683912776,node[0],bsm,38
52.353095359216,node[18],bsm,38
52.358241117792,node[10],bsm,38
52.363327301783,node[4],bsm,38
52.371010440146,node[23],bsm,38
52.37311038503,node[29],bsm,38
52.375352104963,node[6],bsm,38
52.377095146198,node[22],bsm,38
52.378679928021,node[34],bsm,38
52.38122226554,node[32],bsm,38
52.383321346389,node[26],bsm,38
52.386347512552,node[12],bsm,38
52.390770262247,node[16],bsm,38
52.391461121896,node[30],bsm,38
52.396303538559,node[28],bsm,38
52.400887396256,node[31],bsm,38
52.401898016571,node[1],bsm,38
52.407261706889,node[11],bsm,38
52.41057190788,node[9],bsm,38
52.411859208345,node[27],bsm,38
52.414640235342,node[17],bsm,38
52.419971715496,node[14],bsm,38
52.422355413251,node[7],bsm,38
52.424178230832,node[15],bsm,38
52.427656027861,node[8],bsm,38
52.429079207755,node[35],bsm,38
52.429356372287,node[37],bsm,38
52.432898134552,node[25],bsm,38
52.4332562892,node[5],bsm,38
52.433295454853,node[36],bsm,38
52.435768734734,node[21],bsm,38
52.436483687814,node[24],bsm,38
52.436530668708,node[20],bsm,38
52.438236613595,node[13],bsm,38
52.440425794269,node[3],bsm,38
52.443884148146,node[2],bsm,38
52.44645211387,node[33],bsm,38
52.44821604914,node[19],bsm,38
52.452683912776,node[0],bsm,38
52.453095359216,node[18],bsm,38
52.458241117792,node[10],bsm,38
52.463327301783,node[4],bsm,38
52.471010440146,node[23],bsm,38
52.47311038503,node[29],bsm,38
52.475352104963,node[6],bsm,38
52.477095146198,node[22],bsm,38
52.478679928021,node[34],bsm,38
52.48122226554,node[32],bsm,38
52.483321346389,node[26],bsm,38
52.486347512552,node[12],bsm,38
52.490770262247,node[16],bsm,38
52.491461121896,node[30],bsm,38
52.496303538559,node[28],bsm,38
52.500887396256,node[31],bsm,38
52.501898016571,node[1],bsm,38
52.507261706889,node[11],bsm,38
52.51057190788,node[9],bsm,38
52.511859208345,node[27],bsm,38
52.514640235342,node[17],bsm,38
52.519971715496,node[14],bsm,38
52.522355413251,node[7],bsm,38
52.524178230832,node[15],bsm,38
52.527656027861,node[8],bsm,38
52.529079207755,node[35],bsm,38
52.529356372287,node[37],bsm,38
52.532898134552,node[25],bsm,38
52.5332562892,node[5],bsm,38
52.533295454853,node[36],bsm,38
52.535768734734,node[21],bsm,38
52.536483687814,node[24],bsm,38
52.536530668708,node[20],bsm,38
52.538236613595,node[13],bsm,38
52.540425794269,node[3],bsm,38
52.543884148146,node[2],bsm,38
52.54645211387,node[33],bsm,38
52.54821604914,node[19],bsm,38
52.552683912776,node[0],bsm,38
52.553095359216,node[18],bsm,38
52.558241117792,node[10],bsm,38
52.563327301783,node[4],bsm,38
52.571010440146,node[23],bsm,38
52.57311038503,node[29],bsm,38
52.575352104963,node[6],bsm,38
52.577095146198,node[22],bsm,38
52.578679928021,node[34],bsm,38
52.58122226554,node[32],bsm,38
52.583321346389,node[26],bsm,38
52.586347512552,node[12],bsm,38
52.590770262247,node[16],bsm,38
52.591461121896,node[30],bsm,38
52.596303538559,node[28],bsm,38
52.600887396256,node[31],bsm,38
52.601898016571,node[1],bsm,38
52.607261706889,node[11],bsm,38
52.61057190788,node[9],bsm,38
52.611859208345,node[27],bsm,38
52.614640235342,node[17],bsm,38
52.619971715496,node[14],bsm,38
52.622355413251,node[7],bsm,38
52.624178230832,node[15],bsm,38
52.627656027861,node[8],bsm,38
52.629079207755,node[35],bsm,38
52.629356372287,node[37],bsm,38
52.632898134552,node[25],bsm,38
52.6332562892,node[5],bsm,38
52.633295454853,node[36],bsm,38
52.635768734734,node[21],bsm,38
52.636483687814,node[24],bsm,38
52.636530668708,node[20],bsm,38
52.638236613595,node[13],bsm,38
52.640425794269,node[3],bsm,38
52.643884148146,node[2],bsm,38
52.64645211387,node[33],bsm,38
52.64821604914,node[19],bsm,38
52.652683912776,node[0],bsm,38
52.653095359216,node[18],bsm,38
52.658241117792,node[10],bsm,38
52.663327301783,node[4],bsm,38
52.671010440146,node[23],bsm,38
52.67311038503,node[29],bsm,38
52.675352104963,node[6],bsm,38
52.677095146198,node[22],bsm,38
52.678679928021,node[34],bsm,38
52.68122226554,node[32],bsm,38
52.683321346389,node[26],bsm,38
52.686347512552,node[12],bsm,38
52.690770262247,node[16],bsm,38
52.691461121896,node[30],bsm,38
52.696303538559,node[28],bsm,38
52.700887396256,node[31],bsm,38
52.701898016571,node[1],bsm,38
52.707261706889,node[11],bsm,38
52.71057190788,node[9],bsm,38
52.711859208345,node[27],bsm,38
52.714640235342,node[17],bsm,38
52.719971715496,node[14],bsm,38
52.722355413251,node[7],bsm,38
52.724178230832,node[15],bsm,38
52.727656027861,node[8],bsm,38
52.729079207755,node[35],bsm,38
52.729356372287,node[37],bsm,38
52.732898134552,node[25],bsm,38
52.7332562892,node[5],bsm,38
52.733295454853,node[36],bsm,38
52.735768734734,node[21],bsm,38
52.736483687814,node[24],bsm,38
52.736530668708,node[20],bsm,38
52.738236613595,node[13],bsm,38
52.740425794269,node[3],bsm,38
52.743884148146,node[2],bsm,38
52.74645211387,node[33],bsm,38
52.74821604914,node[19],bsm,38
52.752683912776,node[0],bsm,38
52.753095359216,node[18],bsm,38
52.758241117792,node[10],bsm,38
52.763327301783,node[4],bsm,38
52.771010440146,node[23],bsm,38
52.77311038503,node[29],bsm,38
52.775352104963,node[6],bsm,38
52.777095146198,node[22],bsm,38
52.778679928021,node[34],bsm,38
52.78122226554,node[32],bsm,38
52.783321346389,node[26],bsm,38
52.786347512552,node[12],bsm,38
52.790770262247,node[16],bsm,38
52.791461121896,node[30],bsm,38
52.796303538559,node[28],bsm,38
52.800887396256,node[31],bsm,38
52.801898016571,node[1],bsm,38
52.807261706889,node[11],bsm,38
52.81057190788,node[9],bsm,38
52.811859208345,node[27],bsm,38
52.814640235342,node[17],bsm,38
52.819971715496,node[14],bsm,38
52.822355413251,node[7],bsm,38
52.824178230832,node[15],bsm,38
52.827656027861,node[8],bsm,38
52.829079207755,node[35],bsm,38
52.829356372287,node[37],bsm,38
52.832898134552,node[25],bsm,38
52.8332562892,node[5],bsm,38
52.833295454853,node[36],bsm,38
52.835768734734,node[21],bsm,38
52.836483687814,node[24],bsm,38
52.836530668708,node[20],bsm,38
52.838236613595,node[13],bsm,38
52.840425794269,node[3],bsm,38
52.843884148146,node[2],bsm,38
52.84645211387,node[33],bsm,38
52.84821604914,node[19],bsm,38
52.852683912776,node[0],bsm,38
52.853095359216,node[18],bsm,38
52.858241117792,node[10],bsm,38
